日付,コード,銘柄名,33業種コード,17業種コード,規模コード,市場コード,法人番号,法人名,法人名ふりがな,法人名英語,本店所在地,設立,時価総額
20231031,8522,名古屋銀行,7050,15,6,P,8180001036398,株式会社名古屋銀行,なごやぎんこう,,愛知県名古屋市中区錦３丁目１９番１７号,1949年（昭和24年）2月24日,103868
20231031,8524,北洋銀行,7050,15,6,P,8430001022711,株式会社北洋銀行,ほくようぎんこう,,北海道札幌市中央区大通西３丁目７番地,1917年8月20日,150845
20231031,8537,大光銀行,7050,15,7,S,5110001022754,株式会社大光銀行,たいこうぎんこう,,新潟県長岡市大手通１丁目５番地６,1942年（昭和17年）3月10日（大光無尽株式会社）,13018
20231031,8541,愛媛銀行,7050,15,7,P,2500001000005,株式会社愛媛銀行,えひめぎんこう,,愛媛県松山市勝山町２丁目１番地,1943年3月20日（愛媛無尽株式会社）,40570
20231031,8542,トマト銀行,7050,15,7,S,7260001006096,株式会社トマト銀行,とまとぎんこう,,岡山県岡山市北区番町２丁目３番４号,1931年（昭和6年）11月9日（倉敷無尽）,13314
20231031,8544,京葉銀行,7050,15,6,P,5040001000008,株式会社京葉銀行,けいようぎんこう,,千葉県千葉市中央区富士見１丁目１１番１１号,1943年（昭和18年）3月31日,94821
20231031,8550,栃木銀行,7050,15,7,P,5060001000014,株式会社栃木銀行,とちぎぎんこう,,栃木県宇都宮市西２丁目１番１８号,1942年（昭和17年）12月8日,36171
20231031,8551,北日本銀行,7050,15,7,P,8400001001882,株式会社北日本銀行,きたにっぽんぎんこう,,岩手県盛岡市中央通１丁目６番７号,1942年（昭和17年）2月(岩手県興産無尽株式会社),18854
20231031,8558,東和銀行,7050,15,7,P,2070001003514,株式会社東和銀行,とうわぎんこう,,群馬県前橋市本町２丁目１２番６号,1917年6月11日,23498
20231031,8562,福島銀行,7050,15,7,S,4380001001393,株式会社福島銀行,ふくしまぎんこう,,福島県福島市万世町２番５号,1922年（大正11年）11月27日,7224
20231031,8563,大東銀行,7050,15,7,S,7380001005689,株式会社大東銀行,だいとうぎんこう,,福島県郡山市中町１９番１号,1942年（昭和17年）8月18日(大東無尽株式会社),9907
20231031,8566,リコーリース,7200,16,6,P,7010601037788,リコーリース株式会社,りこーりーす,,東京都千代田区紀尾井町４番１号,1976年12月21日,144656
20231031,8570,イオンフィナンシャルサービス,7200,16,4,P,2010001010887,イオンフィナンシャルサービス株式会社,いおんふぃなんしゃるさーびす,,東京都千代田区神田錦町１丁目１番地,1981年（昭和56年）6月20日（日本クレジットサービス株式会社）,275953
20231031,8572,アコム,7200,16,4,S,6010001023778,アコム株式会社,あこむ,,東京都港区東新橋１丁目９番１号,1978年（昭和53年）10月23日,531082
20231031,8584,ジャックス,7200,16,6,P,2440001001001,株式会社ジャックス,じゃっくす,,北海道函館市若松町２番５号,1948年12月23日（創業は1954年6月29日）,183815
20231031,8585,オリエントコーポレーション,7200,16,6,P,9010001070784,株式会社オリエントコーポレーション,おりえんとこーぽれーしょん,,東京都千代田区麹町５丁目２番地１,1951年（昭和26年）3月15日,185633
20231031,8591,オリックス,7200,16,2,P,8010401006942,オリックス株式会社,おりっくす,,東京都港区浜松町２丁目４番１号,1950年（昭和25年）3月28日（注）,3357555
20231031,8593,三菱ＨＣキャピタル,7200,16,4,P,4010001049866,三菱ＨＣキャピタル株式会社,みつびしえいちしーきゃぴたる,,東京都千代田区丸の内１丁目５番１号,1971年（昭和46年）4月12日,1420411
20231031,8595,ジャフコ　グループ,7100,16,4,P,9010001019930,ジャフコグループ株式会社,じゃふこぐるーぷ,,東京都港区虎ノ門１丁目２３番１号,1973年（昭和48年）4月5日（日本合同ファイナンス株式会社）,90369
20231031,8596,九州リースサービス,7200,16,7,S,2290001012609,株式会社九州リースサービス,きゅうしゅうりーすさーびす,,福岡県福岡市博多区博多駅前４丁目３番１８号,1974年（昭和49年）11月1日（ユニオンリース株式会社）,23772
20231031,8600,トモニホールディングス,7050,15,7,P,5470001011928,トモニホールディングス株式会社,ともにほーるでぃんぐす,,香川県高松市亀井町７番地１,2010年4月1日,80063
20231031,8601,大和証券グループ本社,7100,16,4,P,4010001008855,株式会社大和証券グループ本社,,,東京都千代田区丸の内１丁目９番１号,1943年（昭和18年）12月27日（大和證券株式会社）,1502994
20231031,8604,野村ホールディングス,7100,16,2,P,7010001034881,野村ホールディングス株式会社,のむらほーるでぃんぐす,"Nomura Holdings, Inc.",東京都中央区日本橋１丁目１３番１号,1925年12月25日,1913955
20231031,8609,岡三証券グループ,7100,16,6,P,1010001034747,株式会社岡三証券グループ,おかさんしょうけんぐるーぷ,,東京都中央区日本橋１丁目１７番６号,1944年8月25日（創業：1923年4月）,166014
20231031,8613,丸三証券,7100,16,7,P,1010001057236,丸三証券株式会社,まるさんしょうけん,,東京都千代田区麹町３丁目３番６,1944年3月22日,58299
20231031,8614,東洋証券,7100,16,7,P,7010001051893,東洋証券株式会社,とうようしょうけん,,東京都中央区八丁堀４丁目７番１号,1934年（昭和9年）4月1日（廣島証券商事株式会社）,25857
20231031,8616,東海東京フィナンシャル・ホールディングス,7100,16,6,P,1010001034202,東海東京フィナンシャル・ホールディングス株式会社,とうかいとうきょうふぃなんしゃるほーるでぃんぐす,,東京都中央区日本橋２丁目５番１号,1929年（昭和4年）6月19日,144623
20231031,8617,光世証券,7100,16,7,S,6120001077409,光世証券株式会社,こうせいしょうけん,,大阪府大阪市中央区北浜２丁目１番１０号,1961年4月21日,5037
20231031,8622,水戸証券,7100,16,7,P,6010001058238,水戸証券株式会社,みとしょうけん,,東京都文京区小石川１丁目１番１号,1944年6月26日,30820
20231031,8624,いちよし証券,7100,16,7,P,7010001036845,いちよし証券株式会社,いちよししょうけん,,東京都中央区日本橋茅場町１丁目５番８号,1950年（昭和25年）8月18日（一吉證券株式会社）,27424
20231031,8628,松井証券,7100,16,6,P,2010001057425,松井証券株式会社,まついしょうけん,,東京都千代田区麹町１丁目４番地,1931年（昭和6年）3月20日（株式会社松井商店）,192893
20231031,8630,ＳＯＭＰＯホールディングス,7150,16,2,P,9011101055980,ＳＯＭＰＯホールディングス株式会社,そんぽほーるでぃんぐす,"Sompo Holdings, Inc.",東京都新宿区西新宿１丁目２６番１号,2010年（平成22年）4月1日（NKSJホールディングス株式会社として設立）,2358440
20231031,8697,日本取引所グループ,7200,16,2,P,9120001098575,株式会社日本取引所グループ,にっぽんとりひきじょぐるーぷ,,東京都中央区日本橋兜町２番１号,1949年4月1日[3][注釈 2],1607936
20231031,8698,マネックスグループ,7100,16,6,P,8010001089066,マネックスグループ株式会社,まねっくすぐるーぷ,,東京都港区赤坂１丁目１２番３２号,2004年（平成16年）8月2日,161991
20231031,8699,ＨＳホールディングス,7100,16,-,S,4011101034411,ＨＳホールディングス株式会社,えいちえすほーるでぃんぐす,,東京都港区虎ノ門５丁目１１番１号,1958年（昭和33年）1月21日（協立証券株式会社）,40954
20231031,8700,丸八証券,7100,16,-,S,7180001040756,丸八証券株式会社,まるはちしょうけん,,愛知県名古屋市中区新栄町２丁目４番地,1944年（昭和19年）3月30日,5555
20231031,8704,トレイダーズホールディングス,7100,16,-,S,5010401039284,トレイダーズホールディングス株式会社,とれいだーずほーるでぃんぐす,,東京都渋谷区恵比寿４丁目２０番３号恵比寿ガーデンプレイスタワー,1999年11月5日,17221
20231031,8705,日産証券グループ,7100,16,-,S,4120001110534,日産証券グループ株式会社,にっさんしょうけんぐるーぷ,,東京都中央区銀座６丁目１０番１号,,9623
20231031,8706,極東証券,7100,16,7,P,2010001041478,極東証券株式会社,きょくとうしょうけん,"Kyokuto Securities Co., Ltd.",東京都中央区日本橋茅場町１丁目４番７号,1947年（昭和22年）3月13日（冨士証券株式会社）,33795
20231031,8707,岩井コスモホールディングス,7100,16,7,P,3120001074788,岩井コスモホールディングス株式会社,いわいこすもほーるでぃんぐす,,大阪府大阪市中央区今橋１丁目８番１２号,1944年（昭和19年）7月4日（岩井証券株式会社）,44023
20231031,8708,アイザワ証券グループ,7100,16,7,P,5010001036574,アイザワ証券グループ株式会社,あいざわしょうけんぐるーぷ,,東京都港区東新橋１丁目９番１号,1933年（昭和8年）10月3日,56080
20231031,8713,フィデアホールディングス,7050,15,7,P,4370001018694,フィデアホールディングス株式会社,ふぃであほーるでぃんぐす,,宮城県仙台市青葉区中央３丁目１番２４号,2009年（平成21年）10月1日,27268
20231031,8714,池田泉州ホールディングス,7050,15,6,P,1120001140303,株式会社池田泉州ホールディングス,いけだせんしゅうほーるでぃんぐす,,大阪府大阪市北区茶屋町１８番１４号,2009年（平成21年）10月1日,102568
20231031,8715,アニコム　ホールディングス,7150,16,6,P,7011101038616,アニコムホールディングス株式会社,あにこむほーるでぃんぐす,,東京都新宿区西新宿８丁目１７番１号住友不動産新宿グランドタワー３９階,2000年7月5日,48216
20231031,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,7150,16,2,P,4010001116542,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,えむえすあんどえいでぃーいんしゅあらんすぐるーぷほーるでぃんぐす,,東京都中央区新川２丁目２７番２号,2008年（平成20年）4月1日[注釈 1],2946784
20231031,8732,マネーパートナーズグループ,7100,16,7,S,2010401057917,株式会社マネーパートナーズグループ,まねーぱーとなーずぐるーぷ,,東京都港区六本木３丁目２番１号,2005年6月10日 （株式会社マネーパートナーズグループ）,9735
20231031,8737,あかつき本社,7100,16,-,S,4010001134040,株式会社あかつき本社,あかつきほんしゃ,,東京都中央区日本橋小舟町８番１号,,15279
20231031,8739,スパークス・グループ,7100,16,7,P,4010701012248,スパークス・グループ株式会社,すぱーくすぐるーぷ,,東京都港区港南１丁目２番７０号品川シーズンテラス,1989年7月1日,61155
20231031,8742,小林洋行,7100,16,7,S,5010001043372,株式会社小林洋行,こばやしようこう,,東京都中央区日本橋蛎殻町１丁目１５番７号,1949年（昭和24年）3月26日,2913
20231031,8746,第一商品,7100,16,-,S,2011001013038,第一商品株式会社,だいいちしょうひん,,東京都渋谷区神泉町９番１号,1972年11月8日,2496
20231031,8747,豊トラスティ証券,7100,16,-,S,6010001059649,豊トラスティ証券株式会社,ゆたかとらすてぃしょうけん,,東京都中央区日本橋蛎殻町１丁目１６番１２号,1957年（昭和32年）1月17日,9680
20231031,8750,第一生命ホールディングス,7150,16,2,P,8010001131752,第一生命ホールディングス株式会社,だいいちせいめいほーるでぃんぐす,,東京都千代田区有楽町１丁目１３番１号,1902年（明治35年）9月15日（第一生命保険相互会社）,3120130
20231031,8766,東京海上ホールディングス,7150,16,1,P,7010001078061,東京海上ホールディングス株式会社,とうきょうかいじょうほーるでぃんぐす,,東京都千代田区大手町２丁目６番４号,2002年（平成14年）4月2日[1],7479338
20231031,8769,アドバンテッジリスクマネジメント,9050,10,7,S,8013201007846,株式会社アドバンテッジリスクマネジメント,あどばんてっじりすくまねじめんと,,東京都目黒区上目黒２丁目１番１号,1999年3月1日,7932
20231031,8771,イー・ギャランティ,7200,16,6,P,1011001047318,イー・ギャランティ株式会社,いーぎゃらんてぃ,,東京都港区赤坂５丁目３番１号,2000年（平成12年）9月8日,89099
20231031,8772,アサックス,7200,16,7,S,6011001044302,株式会社アサックス,あさっくす,,東京都渋谷区広尾１丁目３番１４号,1969年7月9日,22592
