ＥＤＩＮＥＴコード,提出者種別,上場区分,連結の有無,資本金,決算日,提出者名,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
E34001,外国法人・組合（有価証券報告書等の提出義務者以外）,,,0,,アーンホールド・エルエルシー,,アーンホールドエルエルシー,アメリカ合衆国ニューヨーク州１００１９ニューヨーク、アヴェニュー・オブ・アメリカズ１３７０,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34002,個人（組合発行者を除く）,,,,,愛田　司郎,,アイダ　シロウ,,個人（組合発行者を除く）,,
E34003,個人（組合発行者を除く）,,,,,天池　祥子,,アマイケ　ショウコ,,個人（組合発行者を除く）,,
E34007,個人（組合発行者を除く）,,,,,坂本　和久,,サカモト　カズヒサ,,個人（組合発行者を除く）,,
E34008,外国法人・組合（有価証券報告書等の提出義務者以外）,,,1,,ＧＭＣＭ　ＶＣＰ　１　ＰＴＥ．ＬＴＤ．,,ジーエムシーエム　ブイシーピー　ピーティーイー　エルティーディー,１５０　ＣＥＣＩＬ　ＳＴＲＥＥＴ，　＃１０－０６，　Ｓｉｎｇａｐｏｒｅ　０６９５４３,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34009,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10,,株式会社アルファステップ,,カブシキカイシャアルファステップ,新宿区西新宿一丁目２５番１号新宿センタービル３１Ｆ,内国法人・組合（有価証券報告書等の提出義務者以外）,,8011101001374
E34010,個人（組合発行者を除く）,,,,,荒川拓也,,アラカワタクヤ,,個人（組合発行者を除く）,,
E34018,内国法人・組合,上場,無,386, 3月末日,株式会社ライトアップ,"Writeup Co.,Ltd.",カブシキガイシャライトアップ,渋谷区渋谷二丁目１５番１号,情報・通信業,65800,1011001041171
E34019,個人（組合発行者を除く）,,,,,牟田　正,,ムタ　タダシ,,個人（組合発行者を除く）,,
E34020,個人（組合発行者を除く）,,,,,林田　浩太郎,,ハヤシダ　コウタロウ,,個人（組合発行者を除く）,,
E34022,個人（組合発行者を除く）,,,,,相原　菜月,,アイバラ　ナツキ,,個人（組合発行者を除く）,,
E34023,内国法人・組合,非上場,有,100, 3月31日,株式会社リヴァンプ,,カブシキガイシャリヴァンプ,港区北青山２－１２－１６北青山吉川ビル３Ｆ,サービス業,,4010401059044
E34025,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10,,株式会社ディーエフ,,カブシキガイシャディーエフ,瀬戸市内田町一丁目２９６番地,内国法人・組合（有価証券報告書等の提出義務者以外）,,7180001121291
E34026,外国法人・組合（有価証券報告書等の提出義務者以外）,,,17,,ＧＡＭファンド・マネジメント・リミテッド,,ジーエーエムファンドマネジメントリミテッド,アイルランド共和国、ダブリン２、タウンゼント・ストリート５４－６２番、ジョージズ・コート,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34027,外国法人・組合（有価証券報告書等の提出義務者以外）,,,7830,,Ｏｒｃｈｅｓｔｒａ　Ｐｒｉｖａｔｅ　Ｅｑｕｉｔｙ　第１号私募投資合資会社,,オーケストラプライベートエクイティダイイチゴウシボトウシゴウシカイシャ,大韓民国ソウル特別市瑞草区沙平大路１２ギル５５アッパーハウス２、５Ｂ,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34028,内国法人・組合,上場,無,32, 9月末日,株式会社アミファ,"Amifa Co., Ltd.",カブシキガイシャアミファ,港区北青山二丁目１３番５号,卸売業,78000,1010001110663
E34031,内国法人・組合,上場,有,507, 3月末日,株式会社ＳＩＧグループ,"SIG Group Co., Ltd.",カブシキガイシャエスアイジーグループ,千代田区九段北四丁目２番１号,情報・通信業,43860,7010001001114
E34032,個人（組合発行者を除く）,,,,,中川　善司,,ナカガワ　ゼンジ,,個人（組合発行者を除く）,,
E34036,個人（組合発行者を除く）,,,,,中村　英生,,ナカムラ　ヒデオ,,個人（組合発行者を除く）,,
E34038,外国法人・組合（有価証券報告書等の提出義務者以外）,,,5,,グレート・フォーチュン・インターナショナル・ディベロップメント・リミテッド,,グレートフォーチュンインターナショナルディベロップメントリミテッド,ケイマン諸島、グランド・ケイマン　ＫＹ１－１２０５、ウェスト・ベイ・ロード８０２、ハイビスカス・ウェイ、グランド・パビリオン、私書箱３１１１９,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34039,個人（組合発行者を除く）,,,,,澤田　秀太,,サワダ　ヒデタカ,,個人（組合発行者を除く）,,
E34040,外国法人・組合（有価証券報告書等の提出義務者以外）,,,891,,Ｒ　ＦＩＮＡＮＣＩＡＬ　ＩＮＶＥＳＴＭＥＮＴ　ＰＴＥ．　ＬＴＤ．,,アール　フィナンシャル　インベストメント　ピーティーイー　エルティーディー,３２８　ノースブリッジロード　＃０２－２０　ラッフルズショッピングアーケード　シンガポール　１８８７１９,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34041,内国法人・組合（有価証券報告書等の提出義務者以外）,,,80,,株式会社我喜大笑,,カブシキガイシャガキダイショウ,千代田区神田駿河台一丁目７番１０号,内国法人・組合（有価証券報告書等の提出義務者以外）,,3010001127937
E34042,個人（組合発行者を除く）,,,,,谷本　隆廣,,タニモト　タカヒロ,,個人（組合発行者を除く）,,
E34044,外国法人・組合（有価証券報告書等の提出義務者以外）,,,0,,ＶａｌｕｅＡｃｔ　Ｃａｐｉｔａｌ　Ｍａｓｔｅｒ　Ｆｕｎｄ，　Ｌ．Ｐ．,,バリューアクトキャピタルマスターファンドエルピー,イギリス領バージン諸島、トルトラ島、ロード・タウン、私書箱７１、クレイグミュール・チェンバーズ,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34045,内国法人・組合,上場,有,73, 6月30日,ロジザード株式会社,"Logizard Co.,Ltd.",ロジザードカブシキカイシャ,中央区日本橋人形町三丁目３番６号,情報・通信業,43910,1010401053173
E34047,個人（組合発行者を除く）,,,,,米山　実香,,ヨネヤマ　ミカ,,個人（組合発行者を除く）,,
E34051,内国法人・組合（有価証券報告書等の提出義務者以外）,,,33,,株式会社實業之日本社,,カブシキガイシャジツギョウノニホンシャ,岸和田市荒木町二丁目１８番１５号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4010001046252
E34052,内国法人・組合,上場,無,143, 3月末日,株式会社エーアイ,"AI,Inc.",カブシキガイシャエーアイ,文京区西片一丁目１５番１５号,情報・通信業,43880,8010001127602
E34053,内国法人・組合,上場,無,1422, 9月30日,株式会社スプリックス,"SPRIX, Ltd.",カブシキガイシャスプリックス,長岡市東坂之上町二丁目２番地１,サービス業,70300,7110001022686
E34054,内国法人・組合,上場,有,16609, 9月30日,株式会社ＭＴＧ,"MTG Co., Ltd.",カブシキカイシャエムティージー,名古屋市中村区本陣通２丁目３２番,その他製品,78060,6180001051390
E34055,外国法人・組合（有価証券報告書等の提出義務者以外）,,,30623,,ブローニング・アームズ・カンパニー,,ブローニング　アームズ　カンパニー,アメリカ合衆国、ユタ州８４０５０、モーガン、ブローニングプレイス　１,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34056,外国法人・組合（有価証券報告書等の提出義務者以外）,,,25590,,Ａｄｖａｎｔｅｃｈ　Ｃｏ．，Ｌｔｄ．,,アドバンテック,Ｎｏ．１，Ａｌｌｅｙ２０，Ｌａｎｅ２６，Ｒｕｅｉｇｕａｎｇ　Ｒｏａｄ，Ｎｅｉｈｕ　Ｄｉｓｔｒｉｃｔ，Ｔａｉｐｅｉ１１４９１，Ｔａｉｗａｎ，Ｒ．Ｏ．Ｃ．,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34059,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10,,ＣＫホールディングス株式会社,,シーケーホールディングスカブシキカイシャ,渋谷区南平台町１６番１７号,内国法人・組合（有価証券報告書等の提出義務者以外）,,3011001121632
E34060,個人（組合発行者を除く）,,,,,伊藤　進,,イトウ　ススム,,個人（組合発行者を除く）,,
E34061,外国法人・組合（有価証券報告書等の提出義務者以外）,,,2,,ユタールデン・エーエス,,ユタールデンエーエス,ノルウェー王国、オスロ０２８７、フーク・アヴェニュー１９,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E34062,個人（組合発行者を除く）,,,,,塚本　登志江,,ツカモト　トシエ,,個人（組合発行者を除く）,,
E34064,内国法人・組合,上場,有,8789, 6月30日,株式会社メルカリ,"Mercari, Inc.",カブシキカイシャメルカリ,港区六本木六丁目１０番１号六本木ヒルズ森タワー１８階,情報・通信業,43850,6010701027558
E34065,内国法人・組合,上場,有,654, 3月31日,ダイヤモンドエレクトリックホールディングス株式会社,"DIAMOND ELECTRIC HOLDINGS CO.,LTD.",ダイヤモンドエレクトリックホールディングスカブシキガイシャ,大阪市淀川区塚本一丁目１５番２７号,電気機器,66990,4120001216273
E34066,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1,,株式会社ＭＴキャピタルマネジメント,,カブシキガイシャエムティーキャピタルマネジメント,港区西新橋２丁目３７番５号,内国法人・組合（有価証券報告書等の提出義務者以外）,,7010001152477
E34067,個人（組合発行者を除く）,,,,,松本　恭攝,,マツモト　ヤスカネ,,個人（組合発行者を除く）,,
E34068,個人（組合発行者を除く）,,,,,水垣　宏隆,,ミズガキ　ヒロタカ,,個人（組合発行者を除く）,,
E34069,内国法人・組合（有価証券報告書等の提出義務者以外）,,,190,,株式会社グローバルキャスト,,カブシキガイシャグローバルキャスト,名古屋市中村区平池町４－６０ー１２グローバルゲート１４Ｆ,内国法人・組合（有価証券報告書等の提出義務者以外）,,5180001078253
E34070,内国法人・組合,上場,無,36, 3月31日,株式会社インバウンドテック,Inbound Tech Inc.,カブシキカイシャインバウンドテック,新宿区新宿二丁目３番１３号　大橋ビル,サービス業,70310,4011101072956
E34071,内国法人・組合,上場,有,300, 6月末日,コーア商事ホールディングス株式会社,"KOA SHOJI HOLDINGS CO.,LTD.",コーアショウジホールディングスカブシキカイシャ,横浜市港北区日吉七丁目１３－１５,医薬品,92730,6020001109452
