ＥＤＩＮＥＴコード,提出者種別,上場区分,連結の有無,資本金,決算日,提出者名,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
E05028,内国法人・組合,上場,有,968, 3月31日,株式会社早稲田アカデミー,"WASEDA ACADEMY CO.,LTD.",カブシキガイシャワセダアカデミー,豊島区南池袋一丁目１６番１５号,サービス業,47180,7013301012607
E05029,内国法人・組合,上場,無,8500, 3月31日,株式会社アルファシステムズ,ALPHA SYSTEMS INC.,カブシキガイシャアルファシステムズ,川崎市中原区上小田中六丁目６番１号,情報・通信業,47190,7011001001789
E05030,内国法人・組合,上場,無,655, 3月31日,株式会社城南進学研究社,"JOHNAN ACADEMIC PREPARATORY INSTITUTE,INC.",カブシキガイシャジョウナンシンガクケンキュウシャ,川崎市川崎区駅前本町２２番地２,サービス業,47200,8020001073184
E05033,内国法人・組合,上場,有,4000,12月31日,フューチャー株式会社,Future  Corporation,フューチャーカブシキガイシャ,品川区大崎一丁目２番２号,情報・通信業,47220,6010701018466
E05036,内国法人・組合,上場,有,3702,12月31日,株式会社ＣＡＣ　Ｈｏｌｄｉｎｇｓ,CAC Holdings Corporation,カブシキカイシャシーエーシーホールディングス,中央区日本橋箱崎町２４番１号,情報・通信業,47250,1010001019335
E05037,内国法人・組合,上場,有,1119, 3月31日,ＳＢテクノロジー株式会社,SB TECHNOLOGY CORP.,エスビーテクノロジーカブシキガイシャ,新宿区新宿６丁目２７番３０号,情報・通信業,47260,7011101033773
E05041,内国法人・組合,上場,有,5000,12月31日,ＧＭＯインターネットグループ株式会社,"GMO internet group, Inc.",ジーエムオーインターネットグループカブシキガイシャ,渋谷区桜丘町２６番１号,情報・通信業,94490,6011001029526
E05042,内国法人・組合,上場,有,967, 8月31日,株式会社トーセ,"TOSE CO.,LTD.",カブシキガイシャトーセ,乙訓郡大山崎町字下植野小字二階下１３番地,情報・通信業,47280,2130001030304
E05045,内国法人・組合,上場,有,18881, 3月31日,株式会社ユー・エス・エス,"USS Co.,Ltd.",カブシキガイシャユーエスエス,東海市新宝町５０７番地の２０,サービス業,47320,3180001094608
E05047,内国法人・組合,上場,有,2667, 3月31日,株式会社リログループ,"Relo Group, Inc.",カブシキガイシャリログループ,新宿区新宿４丁目３番２３号,サービス業,88760,9011101016891
E05048,内国法人・組合,上場,無,10519, 3月31日,株式会社オービックビジネスコンサルタント,"OBIC BUSINESS CONSULTANTS CO.,LTD.",カブシキガイシャオービックビジネスコンサルタント,新宿区西新宿六丁目８番１号,情報・通信業,47330,6011101003926
E05049,内国法人・組合,上場,有,5212, 9月30日,株式会社エムティーアイ,MTI Ltd.,カブシキガイシャエムティーアイ,新宿区西新宿三丁目２０番２号,情報・通信業,94380,6011101023123
E05053,内国法人・組合,上場,有,327, 5月末日,株式会社京進,"KYOSHIN CO.,LTD.",カブシキガイシャキョウシン,京都市下京区烏丸通五条下る大坂町３８２－１,サービス業,47350,1130001017021
E05054,内国法人・組合,上場,無,1239, 3月31日,日本ラッド株式会社,Nippon RAD Inc.,ニッポンラッドカブシキガイシャ,港区虎ノ門二丁目２番５号,情報・通信業,47360,8010401094657
E05055,内国法人・組合,上場,有,500, 6月30日,株式会社エム・エイチ・グループ,M H GROUP LTD.,カブシキガイシャエムエイチグループ,渋谷区千駄ヶ谷１－１１－１ＭＨビル,サービス業,94390,1011001062515
E05056,内国法人・組合,上場,有,6045, 3月31日,株式会社ビー・エム・エル,"BML, INC.",カブシキガイシャビーエムエル,渋谷区千駄ヶ谷五丁目２１番３号,サービス業,46940,7011001019237
E05059,内国法人・組合,上場,有,21764, 3月31日,伊藤忠テクノソリューションズ株式会社,ITOCHU Techno-Solutions Corporation,イトウチュウテクノソリューションズカブシキガイシャ,港区虎ノ門四丁目１番１号,情報・通信業,47390,2010001010788
E05062,内国法人・組合,上場,有,23644, 3月31日,株式会社野村総合研究所,"Nomura Research Institute,Ltd.",カブシキガイシャノムラソウゴウケンキュウショ,千代田区大手町一丁目９番２号,情報・通信業,43070,4010001054032
E05065,内国法人・組合,上場,有,186, 3月31日,株式会社ニットー,NITTOH CORPORATION,カブシキガイシャニットー,名古屋市中川区広川町三丁目１番地８,建設業,17380,1180001013107
E05066,内国法人・組合,上場,有,1370,12月31日,株式会社東計電算,"Toukei Computer Co.,Ltd.",カブシキガイシャトウケイデンサン,川崎市中原区市ノ坪１５０番地,情報・通信業,47460,4020001069830
E05067,内国法人・組合,上場,無,642, 2月末日,株式会社東京個別指導学院,"Tokyo Individualized Educational Institute,INC.",カブシキガイシャトウキョウコベツシドウガクイン,新宿区西新宿一丁目２６番２号,サービス業,47450,3010001061962
E05069,内国法人・組合,上場,無,1010, 6月30日,株式会社　構造計画研究所,KOZO KEIKAKU ENGINEERING Inc.,カブシキガイシャコウゾウケイカクケンキュウジョ,中野区本町四丁目３８番１３号　日本ホルスタイン会館内,情報・通信業,47480,7011201001655
E05070,内国法人・組合,上場,有,566, 4月20日,株式会社ダイサン,"DAISAN CO.,LTD.",カブシキガイシャダイサン,大阪市中央区南本町２丁目６番１２号,サービス業,47500,8120001083116
E05072,内国法人・組合,上場,有,7203, 9月30日,株式会社サイバーエージェント,"CyberAgent,Inc.",カブシキガイシャサイバーエージェント,渋谷区宇田川町４０番１号,サービス業,47510,4011001034156
E05073,内国法人・組合,上場,有,782, 9月30日,株式会社トスネット,TOSNETCORPORATION,カブシキガイシャトスネット,仙台市宮城野区宮城野一丁目１０番１号,サービス業,47540,3370001005710
E05075,内国法人・組合,上場,無,630, 3月31日,株式会社　昭和システムエンジニアリング,SHOWA SYSTEM ENGINEERING CORPORATION,カブシキガイシャショウワシステムエンジニアリング,中央区日本橋小伝馬町１番５号,情報・通信業,47520,3010001045552
E05080,内国法人・組合,上場,有,205924,12月31日,楽天グループ株式会社,"Rakuten Group,Inc.",ラクテングループカブシキガイシャ,世田谷区玉川一丁目１４番１号,サービス業,47550,9010701020592
E05083,内国法人・組合,上場,無,409, 8月31日,株式会社アルファ,"ALPHA CO.,LTD.",カブシキガイシャアルファ,岡山市桑野７０９番地６,サービス業,47600,6260001000380
E05088,内国法人・組合,上場,無,4591,12月31日,株式会社ストリームメディアコーポレーション,Stream Media Corporation,カブシキガイシャストリームメディアコーポレーション,港区六本木三丁目２番１号,情報・通信業,47720,6010401036776
E05090,内国法人・組合,上場,有,2054, 3月31日,株式会社さくらケーシーエス,SAKURA KCS Corporation,カブシキガイシャサクラケーシーエス,神戸市中央区播磨町２１番１,情報・通信業,47610,3140001007886
E05091,内国法人・組合,上場,無,783, 3月31日,株式会社エックスネット,XNET Corporation,カブシキガイシャエックスネット,新宿区荒木町１３番地４,情報・通信業,47620,1011101049890
E05096,内国法人・組合,上場,有,1035, 2月末日,株式会社クリーク・アンド・リバー社,"CREEK & RIVER Co.,Ltd.",カブシキガイシャクリークアンドリバーシャ,港区新橋四丁目１番１号,サービス業,47630,1010001101101
E05097,内国法人・組合,上場,有,2093, 3月31日,モーニングスター株式会社,Morningstar Japan K.K.,モーニングスターカブシキガイシャ,港区六本木１丁目６番１号,サービス業,47650,9010401049949
E05098,内国法人・組合,上場,有,514,12月31日,株式会社ピーエイ,"PA Co., Ltd",カブシキガイシャ　ピーエイ,双葉郡楢葉町大字北田字下山根３８－１,サービス業,47660,4010001133026
E05099,内国法人・組合,上場,有,10374,12月31日,株式会社　大塚商会,OTSUKA CORPORATION,カブシキガイシャ　オオツカショウカイ,千代田区飯田橋二丁目１８番４号,情報・通信業,47680,1010001012983
E05100,内国法人・組合,上場,有,948, 6月30日,株式会社テー・オー・ダブリュー,"TOW CO.,LTD.",カブシキガイシャテーオーダブリュー,港区虎ノ門四丁目３番１３号　ヒューリック神谷町ビル,サービス業,47670,3010401029287
E05101,内国法人・組合,上場,有,407, 9月30日,株式会社ＩＣ,"IC CO., LTD.",カブシキガイシャアイシー,品川区南大井六丁目２２番７号,情報・通信業,47690,3010701001012
E05106,内国法人・組合,上場,無,500, 3月31日,図研エルミック株式会社,"ZUKEN ELMIC,INC.",ズケンエルミックカブシキカイシャ,横浜市港北区新横浜三丁目１番１号,情報・通信業,47700,3020001025644
E05107,内国法人・組合,上場,有,907, 3月31日,株式会社エフアンドエム,"F&M CO.,LTD.",カブシキガイシャエフアンドエム,吹田市江坂町１丁目２３番３８号,サービス業,47710,9120901005589
E05112,内国法人・組合,上場,無,1018, 3月31日,株式会社ベクター,vector inc.,カブシキガイシャベクター,渋谷区幡ヶ谷二丁目１９番７号,小売業,26560,7011101035588
E05114,内国法人・組合,上場,有,3101, 3月31日,株式会社ガーラ,GALA INCORPORATED,カブシキガイシャガーラ,渋谷区神宮前６－１２－１８,情報・通信業,47770,8011001026934
E05116,内国法人・組合,上場,有,613,12月31日,サイボウズ株式会社,"Cybozu, Inc.",サイボウズカブシキカイシャ,中央区日本橋２丁目７番１号,情報・通信業,47760,5010001072207
E05120,内国法人・組合,上場,有,438, 3月31日,日本コンピュータ・ダイナミクス株式会社,"Nippon Computer Dynamics Co., Ltd.",ニホンコンピュータダイナミクスカブシキガイシャ,品川区西五反田四丁目３２番１号,情報・通信業,47830,2010701007869
E05121,内国法人・組合,上場,有,2492, 3月31日,日本ハウズイング株式会社,"NIHON HOUSING CO.,LTD.",ニホンハウズイングカブシキカイシャ,新宿区新宿一丁目３１番１２号,サービス業,47810,1011101016668
E05123,内国法人・組合,上場,有,1301,12月31日,ＧＭＯアドパートナーズ株式会社,GMO AD Partners Inc.,ジーエムオーアドパートナーズカブシキガイシャ,渋谷区桜丘町２６番１号,サービス業,47840,1011001032872
E05135,内国法人・組合,上場,有,1599, 3月31日,山田コンサルティンググループ株式会社,"YAMADA Consulting Group  CO.,LTD.",ヤマダコンサルティンググループカブシキガイシャ,千代田区丸の内１－８－１丸の内トラストタワーＮ館,サービス業,47920,8010001136859
E05137,内国法人・組合,上場,有,708, 4月30日,株式会社トーシンホールディングス,"TOSHIN HOLDINGS CO.,LTD",カブシキガイシャ　トーシンホールディングス,名古屋市中区栄３丁目４番２１号,情報・通信業,94440,3180001020233
E05143,内国法人・組合,上場,有,1092, 3月31日,オリコン株式会社,Oricon Inc.,オリコンカブシキガイシャ,港区六本木六丁目８番１０号,情報・通信業,48000,5010401038988
E05145,内国法人・組合,上場,有,2261, 3月31日,セントラルスポーツ株式会社,,セントラルスポーツカブシキカイシャ,中央区新川一丁目２１番２号,サービス業,48010,5010001048124
E05147,内国法人・組合,上場,有,8180,12月31日,株式会社電通国際情報サービス,"Information Services International-Dentsu, Ltd.",カブシキガイシャデンツウコクサイジョウホウサービス,港区港南二丁目１７番１号,情報・通信業,48120,7010401053829
